Ngày,Thời điểm cập nhật giá mới,Thời điểm cập nhật dữ liệu,Mã vàng,Loại vàng,Giá mua,Giá bán,Day change buy,Day change sell,Currency,Số lần update
2026-01-26,00:00:00,2026-01-26 05:59:34.202,VNGSJC,VN Gold SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,00:00:00,2026-01-26 05:59:34.202,XAUUSD,World Gold (XAU/USD),4985.1,0,0.0,0,USD,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,BT9999NTT,Bao Tin 9999,171300000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,BTSJC,Bao Tin SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,DOHCML,DOJI HCM,172300000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,DOHNL,DOJI Hanoi,172300000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,DOJINHTV,DOJI Jewelry,170000000.0,173000000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,PQHN24NTT,PNJ 24K,170500000.0,173500000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,PQHNVM,PNJ Hanoi,171500000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,SJ9999,SJC Ring,170500000.0,173000000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,SJL1L10,SJC 9999,172300000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,VIETTINMSJC,Viettin SJC,170200000.0,172200000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,VNGSJC,VN Gold SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,06:30:00,2026-01-26 06:59:35.902,XAUUSD,World Gold (XAU/USD),5020.7,0,35.599999999999454,0,USD,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,BT9999NTT,Bao Tin 9999,171300000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,BTSJC,Bao Tin SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,DOHCML,DOJI HCM,172300000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,DOHNL,DOJI Hanoi,172300000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,DOJINHTV,DOJI Jewelry,170000000.0,173000000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,PQHN24NTT,PNJ 24K,170500000.0,173500000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,PQHNVM,PNJ Hanoi,171500000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,SJ9999,SJC Ring,170500000.0,173000000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,SJL1L10,SJC 9999,172300000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,VIETTINMSJC,Viettin SJC,170200000.0,172200000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,VNGSJC,VN Gold SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,07:30:00,2026-01-26 07:59:34.764,XAUUSD,World Gold (XAU/USD),5039.5,0,1.800000000000182,0,USD,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,BT9999NTT,Bao Tin 9999,171300000.0,174300000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,BTSJC,Bao Tin SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,DOHCML,DOJI HCM,172300000.0,174300000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,DOHNL,DOJI Hanoi,172300000.0,174300000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,DOJINHTV,DOJI Jewelry,170000000.0,173000000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,PQHN24NTT,PNJ 24K,173000000.0,176000000,2500000.0,2500000,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,PQHNVM,PNJ Hanoi,173800000.0,176500000,2300000.0,2200000,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,SJ9999,SJC Ring,173000000.0,175500000,2500000.0,2500000,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,SJL1L10,SJC 9999,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,VIETTINMSJC,Viettin SJC,170200000.0,172200000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,VNGSJC,VN Gold SJC,172300000.0,174300000,0.0,0,VND,1
2026-01-26,08:30:00,2026-01-26 08:59:37.266,XAUUSD,World Gold (XAU/USD),5074.4,0,33.0,0,USD,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,DOHCML,DOJI HCM,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,DOHNL,DOJI Hanoi,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,PQHN24NTT,PNJ 24K,173000000.0,176000000,2500000.0,2500000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,PQHNVM,PNJ Hanoi,173800000.0,176500000,2300000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,SJ9999,SJC Ring,173000000.0,175500000,2500000.0,2500000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,SJL1L10,SJC 9999,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,VIETTINMSJC,Viettin SJC,174500000.0,176500000,4300000.0,4300000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,VNGSJC,VN Gold SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,09:30:00,2026-01-26 09:59:34.497,XAUUSD,World Gold (XAU/USD),5087.2,0,10.699999999999818,0,USD,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,DOHCML,DOJI HCM,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,DOHNL,DOJI Hanoi,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,PQHN24NTT,PNJ 24K,173000000.0,176000000,2500000.0,2500000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,PQHNVM,PNJ Hanoi,173800000.0,176500000,2300000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,SJ9999,SJC Ring,173000000.0,175500000,2500000.0,2500000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,SJL1L10,SJC 9999,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,VIETTINMSJC,Viettin SJC,174500000.0,176500000,4300000.0,4300000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,VNGSJC,VN Gold SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,10:30:00,2026-01-26 10:59:35.526,XAUUSD,World Gold (XAU/USD),5081.2,0,-0.9000000000005457,0,USD,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,DOHCML,DOJI HCM,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,DOHNL,DOJI Hanoi,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,PQHN24NTT,PNJ 24K,173000000.0,176000000,2500000.0,2500000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,PQHNVM,PNJ Hanoi,173800000.0,176500000,2300000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,SJ9999,SJC Ring,173000000.0,175500000,2500000.0,2500000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,SJL1L10,SJC 9999,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,VIETTINMSJC,Viettin SJC,174500000.0,176500000,4300000.0,4300000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,VNGSJC,VN Gold SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,11:30:00,2026-01-26 11:59:35.551,XAUUSD,World Gold (XAU/USD),5073.8,0,-2.0999999999994543,0,USD,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,DOHCML,DOJI HCM,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,DOHNL,DOJI Hanoi,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,PQHN24NTT,PNJ 24K,173000000.0,176000000,2500000.0,2500000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,PQHNVM,PNJ Hanoi,173800000.0,176500000,2300000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,SJ9999,SJC Ring,173000000.0,175500000,2500000.0,2500000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,SJL1L10,SJC 9999,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,VIETTINMSJC,Viettin SJC,174500000.0,176500000,4300000.0,4300000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,VNGSJC,VN Gold SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,12:30:00,2026-01-26 12:59:36.501,XAUUSD,World Gold (XAU/USD),5067.6,0,-3.899999999999636,0,USD,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,DOHCML,DOJI HCM,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,DOHNL,DOJI Hanoi,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,PQHN24NTT,PNJ 24K,173000000.0,176000000,2500000.0,2500000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,PQHNVM,PNJ Hanoi,173800000.0,176500000,2300000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,SJ9999,SJC Ring,173000000.0,175500000,2500000.0,2500000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,SJL1L10,SJC 9999,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,VIETTINMSJC,Viettin SJC,174500000.0,176500000,4300000.0,4300000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,VNGSJC,VN Gold SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,13:30:00,2026-01-26 13:59:34.806,XAUUSD,World Gold (XAU/USD),5076.4,0,1.2999999999992724,0,USD,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,14:30:00,2026-01-26 14:59:34.912,XAUUSD,World Gold (XAU/USD),5095.5,0,8.699999999999818,0,USD,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,15:30:00,2026-01-26 15:59:35.208,XAUUSD,World Gold (XAU/USD),5098.4,0,7.199999999999818,0,USD,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,16:30:00,2026-01-26 16:59:34.417,XAUUSD,World Gold (XAU/USD),5095.6,0,12.200000000000728,0,USD,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,17:30:00,2026-01-26 17:59:35.198,XAUUSD,World Gold (XAU/USD),5089.7,0,6.099999999999454,0,USD,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,18:30:00,2026-01-26 18:59:34.513,XAUUSD,World Gold (XAU/USD),5088.2,0,-3.9000000000005457,0,USD,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,19:30:00,2026-01-26 19:59:34.859,XAUUSD,World Gold (XAU/USD),5090.7,0,-1.5,0,USD,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,BT9999NTT,Bao Tin 9999,173500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,BTSJC,Bao Tin SJC,174500000.0,176500000,2200000.0,2200000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,DOHCML,DOJI HCM,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,DOHNL,DOJI Hanoi,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,DOJINHTV,DOJI Jewelry,173000000.0,176000000,3000000.0,3000000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,PQHN24NTT,PNJ 24K,173500000.0,176500000,-1000000.0,-1000000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,PQHNVM,PNJ Hanoi,174500000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,SJ9999,SJC Ring,173500000.0,176000000,-1000000.0,-1000000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,SJL1L10,SJC 9999,175000000.0,177000000,-1000000.0,-1000000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,VIETTINMSJC,Viettin SJC,175000000.0,177000000,500000.0,500000,VND,1
2026-01-26,20:30:00,2026-01-26 20:59:35.977,VNGSJC,VN Gold SJC,175000000.0,177000000,500000.0,500000,VND,1
